,Sentence #,Word,POS,Tag
0,Sentence: 1,1,NUM,O
1,Sentence: 1,),PUNCT,O
2,Sentence: 1,назначение,NOUN,O
3,Sentence: 1,ответственного,ADJ,O
4,Sentence: 1,за,ADP,O
5,Sentence: 1,организацию,NOUN,O
6,Sentence: 1,обработки,NOUN,O
7,Sentence: 1,персональных,ADJ,O
8,Sentence: 1,данных,NOUN,O
9,Sentence: 1,".,",PUNCT,O
10,Sentence: 2,2,NUM,O
11,Sentence: 2,),PUNCT,O
12,Sentence: 2,издание,NOUN,O
13,Sentence: 2,документов,NOUN,O
14,Sentence: 2,",",PUNCT,O
15,Sentence: 2,определяющих,VERB,O
16,Sentence: 2,политику,NOUN,O
17,Sentence: 2,в,ADP,O
18,Sentence: 2,отношении,NOUN,O
19,Sentence: 2,обработки,NOUN,O
20,Sentence: 2,персональных,ADJ,O
21,Sentence: 2,данных,NOUN,O
22,Sentence: 2,",",PUNCT,O
23,Sentence: 2,локальных,ADJ,O
24,Sentence: 2,актов,NOUN,O
25,Sentence: 2,по,ADP,O
26,Sentence: 2,вопросам,NOUN,O
27,Sentence: 2,обработки,NOUN,O
28,Sentence: 2,персональных,ADJ,O
29,Sentence: 2,данных,NOUN,O
30,Sentence: 2,",",PUNCT,O
31,Sentence: 2,а,CCONJ,O
32,Sentence: 2,также,ADV,O
33,Sentence: 2,локальных,ADJ,O
34,Sentence: 2,актов,NOUN,O
35,Sentence: 2,",",PUNCT,O
36,Sentence: 2,устанавливающих,VERB,O
37,Sentence: 2,процедуры,NOUN,O
38,Sentence: 2,",",PUNCT,O
39,Sentence: 2,направленные,VERB,O
40,Sentence: 2,на,ADP,O
41,Sentence: 2,предотвращение,NOUN,O
42,Sentence: 2,и,CCONJ,O
43,Sentence: 2,выявление,NOUN,O
44,Sentence: 2,нарушений,NOUN,O
45,Sentence: 2,законодательства,NOUN,O
46,Sentence: 2,Российской,ADJ,O
47,Sentence: 2,Федерации,PROPN,O
48,Sentence: 2,",",PUNCT,O
49,Sentence: 2,устранение,NOUN,O
50,Sentence: 2,последствий,NOUN,O
51,Sentence: 2,таких,DET,O
52,Sentence: 2,нарушений,NOUN,O
53,Sentence: 2,".,",PUNCT,O
54,Sentence: 3,5,NUM,O
55,Sentence: 3,),PUNCT,O
56,Sentence: 3,осуществление,NOUN,O
57,Sentence: 3,внутреннего,ADJ,O
58,Sentence: 3,контроля,NOUN,O
59,Sentence: 3,и,CCONJ,O
60,Sentence: 3,(,PUNCT,O
61,Sentence: 3,или,CCONJ,O
62,Sentence: 3,),PUNCT,O
63,Sentence: 3,аудита,NOUN,O
64,Sentence: 3,соответствия,NOUN,O
65,Sentence: 3,обработки,NOUN,O
66,Sentence: 3,персональных,ADJ,O
67,Sentence: 3,данных,NOUN,O
68,Sentence: 3,Федеральному,ADJ,O
69,Sentence: 3,закону,NOUN,O
70,Sentence: 3,№,SYM,O
71,Sentence: 3,152-ФЗ,NUM,O
72,Sentence: 3,от,ADP,O
73,Sentence: 3,27.07.2012,ADJ,O
74,Sentence: 3,года,NOUN,O
75,Sentence: 3,и,CCONJ,O
76,Sentence: 3,принятым,VERB,O
77,Sentence: 3,в,ADP,O
78,Sentence: 3,соответствии,NOUN,O
79,Sentence: 3,с,ADP,O
80,Sentence: 3,ним,PRON,O
81,Sentence: 3,нормативным,ADJ,O
82,Sentence: 3,правовым,ADJ,O
83,Sentence: 3,актам,NOUN,O
84,Sentence: 3,",",PUNCT,O
85,Sentence: 3,требованиям,NOUN,O
86,Sentence: 3,к,ADP,O
87,Sentence: 3,защите,NOUN,O
88,Sentence: 3,персональных,ADJ,O
89,Sentence: 3,данных,NOUN,O
90,Sentence: 3,",",PUNCT,O
91,Sentence: 3,политике,NOUN,O
92,Sentence: 3,в,ADP,O
93,Sentence: 3,отношении,NOUN,O
94,Sentence: 3,обработки,NOUN,O
95,Sentence: 3,персональных,ADJ,O
96,Sentence: 3,данных,NOUN,O
97,Sentence: 3,",",PUNCT,O
98,Sentence: 3,локальным,ADJ,O
99,Sentence: 3,актам,NOUN,O
100,Sentence: 3,института,NOUN,O
101,Sentence: 3,".,",PUNCT,O
102,Sentence: 4,6,NUM,O
103,Sentence: 4,),PUNCT,O
104,Sentence: 4,оценка,NOUN,O
105,Sentence: 4,вреда,NOUN,O
106,Sentence: 4,",",PUNCT,O
107,Sentence: 4,который,PRON,O
108,Sentence: 4,может,VERB,O
109,Sentence: 4,быть,AUX,O
110,Sentence: 4,причинен,VERB,O
111,Sentence: 4,субъектам,NOUN,O
112,Sentence: 4,персональных,ADJ,O
113,Sentence: 4,данных,NOUN,O
114,Sentence: 4,в,ADP,O
115,Sentence: 4,случае,NOUN,O
116,Sentence: 4,нарушения,NOUN,O
117,Sentence: 4,Федерального,ADJ,O
118,Sentence: 4,закона,NOUN,O
119,Sentence: 4,№,SYM,O
120,Sentence: 4,152-ФЗ,NUM,O
121,Sentence: 4,от,ADP,O
122,Sentence: 4,27.07.2012,ADJ,O
123,Sentence: 4,года,NOUN,O
124,Sentence: 4,",",PUNCT,O
125,Sentence: 4,соотношение,NOUN,O
126,Sentence: 4,указанного,VERB,O
127,Sentence: 4,вреда,NOUN,O
128,Sentence: 4,и,CCONJ,O
129,Sentence: 4,принимаемых,VERB,O
130,Sentence: 4,мер,NOUN,O
131,Sentence: 4,",",PUNCT,O
132,Sentence: 4,направленных,VERB,O
133,Sentence: 4,на,ADP,O
134,Sentence: 4,обеспечение,NOUN,O
135,Sentence: 4,выполнения,NOUN,O
136,Sentence: 4,обязанностей,NOUN,O
137,Sentence: 4,",",PUNCT,O
138,Sentence: 4,предусмотренных,VERB,O
139,Sentence: 4,Федерального,ADJ,O
140,Sentence: 4,закона,NOUN,O
141,Sentence: 4,№,SYM,O
142,Sentence: 4,152-ФЗ,NUM,O
143,Sentence: 4,от,ADP,O
144,Sentence: 4,27.07.2012,ADJ,O
145,Sentence: 4,года,NOUN,O
146,Sentence: 4,".,",PUNCT,O
147,Sentence: 5,7,NUM,O
148,Sentence: 5,),PUNCT,O
149,Sentence: 5,ознакомление,NOUN,O
150,Sentence: 5,работников,NOUN,O
151,Sentence: 5,института,NOUN,O
152,Sentence: 5,",",PUNCT,O
153,Sentence: 5,непосредственно,ADV,O
154,Sentence: 5,осуществляющих,VERB,O
155,Sentence: 5,обработку,NOUN,O
156,Sentence: 5,персональных,ADJ,O
157,Sentence: 5,данных,NOUN,O
158,Sentence: 5,",",PUNCT,O
159,Sentence: 5,с,ADP,O
160,Sentence: 5,положениями,NOUN,O
161,Sentence: 5,законодательства,NOUN,O
162,Sentence: 5,Российской,ADJ,O
163,Sentence: 5,Федерации,PROPN,O
164,Sentence: 5,о,ADP,O
165,Sentence: 5,персональных,ADJ,O
166,Sentence: 5,данных,NOUN,O
167,Sentence: 5,",",PUNCT,O
168,Sentence: 5,в,ADP,O
169,Sentence: 5,том,DET,O
170,Sentence: 5,числе,NOUN,O
171,Sentence: 5,требованиями,NOUN,O
172,Sentence: 5,к,ADP,O
173,Sentence: 5,защите,NOUN,O
174,Sentence: 5,персональных,ADJ,O
175,Sentence: 5,данных,NOUN,O
176,Sentence: 5,",",PUNCT,O
177,Sentence: 5,документами,NOUN,O
178,Sentence: 5,",",PUNCT,O
179,Sentence: 5,определяющими,VERB,O
180,Sentence: 5,политику,NOUN,O
181,Sentence: 5,института,NOUN,O
182,Sentence: 5,в,ADP,O
183,Sentence: 5,отношении,NOUN,O
184,Sentence: 5,обработки,NOUN,O
185,Sentence: 5,персональных,ADJ,O
186,Sentence: 5,данных,NOUN,O
187,Sentence: 5,",",PUNCT,O
188,Sentence: 5,локальными,ADJ,O
189,Sentence: 5,актами,NOUN,O
190,Sentence: 5,по,ADP,O
191,Sentence: 5,вопросам,NOUN,O
192,Sentence: 5,обработки,NOUN,O
193,Sentence: 5,персональных,ADJ,O
194,Sentence: 5,данных,NOUN,O
195,Sentence: 5,",",PUNCT,O
196,Sentence: 5,и,CCONJ,O
197,Sentence: 5,(,PUNCT,O
198,Sentence: 5,или,CCONJ,O
199,Sentence: 5,),PUNCT,O
200,Sentence: 5,обучение,NOUN,O
201,Sentence: 5,указанных,VERB,O
202,Sentence: 5,работников,NOUN,O
203,Sentence: 5,.,PUNCT,O
204,Sentence: 6,8,NUM,O
205,Sentence: 6,),PUNCT,O
206,Sentence: 6,Ограничение,NOUN,O
207,Sentence: 6,круга,NOUN,O
208,Sentence: 6,должностных,ADJ,O
209,Sentence: 6,лиц,NOUN,O
210,Sentence: 6,имеющих,VERB,O
211,Sentence: 6,доступ,NOUN,O
212,Sentence: 6,к,ADP,O
213,Sentence: 6,базе,NOUN,O
214,Sentence: 6,персональных,ADJ,O
215,Sentence: 6,данных,NOUN,O
216,Sentence: 6,".,",PUNCT,O
217,Sentence: 7,9,NUM,O
218,Sentence: 7,),PUNCT,O
219,Sentence: 7,Хранение,NOUN,O
220,Sentence: 7,информации,NOUN,O
221,Sentence: 7,на,ADP,O
222,Sentence: 7,бумажных,ADJ,O
223,Sentence: 7,носителях,NOUN,O
224,Sentence: 7,в,ADP,O
225,Sentence: 7,сейфах,NOUN,O
226,Sentence: 7,.,PUNCT,O
227,Sentence: 8,10,NUM,O
228,Sentence: 8,),PUNCT,O
229,Sentence: 8,Использование,NOUN,O
230,Sentence: 8,шифровальных,ADJ,O
231,Sentence: 8,и,CCONJ,O
232,Sentence: 8,криптографических,ADJ,O
233,Sentence: 8,средств,NOUN,O
234,Sentence: 8,.,PUNCT,O
235,Sentence: 9,Шифровальные,PROPN,O
236,Sentence: 9,и,CCONJ,O
237,Sentence: 9,криптографические,ADJ,O
238,Sentence: 9,средства,NOUN,O
239,Sentence: 9,(,PUNCT,O
240,Sentence: 9,программы,NOUN,O
241,Sentence: 9,),PUNCT,O
242,Sentence: 9,-,PUNCT,O
243,Sentence: 9,используются,VERB,O
244,Sentence: 9,при,ADP,O
245,Sentence: 9,передаче,NOUN,O
246,Sentence: 9,электронной,ADJ,O
247,Sentence: 9,отчетности,NOUN,O
248,Sentence: 9,по,ADP,O
249,Sentence: 9,телекоммуникационным,ADJ,O
250,Sentence: 9,каналам,NOUN,O
251,Sentence: 9,связи,NOUN,O
252,Sentence: 9,в,ADP,O
253,Sentence: 9,рамках,NOUN,O
254,Sentence: 9,заключенного,VERB,O
255,Sentence: 9,договора,NOUN,O
256,Sentence: 9,.,PUNCT,O
257,Sentence: 10,Используются,VERB,O
258,Sentence: 10,средства,NOUN,O
259,Sentence: 10,антивирусной,ADJ,O
260,Sentence: 10,защиты,NOUN,O
261,Sentence: 10,:,PUNCT,O
262,Sentence: 10,-,PUNCT,O
263,Sentence: 10,Kaspersky,X,O
264,Sentence: 10,Security,X,O
265,Sentence: 10,Center,X,O
266,Sentence: 10,10,NUM,O
267,Sentence: 10,".,",PUNCT,O
268,Sentence: 11,-,PUNCT,O
269,Sentence: 11,Kaspersky,X,O
270,Sentence: 11,Endpoint,X,O
271,Sentence: 11,Security,X,O
272,Sentence: 11,10,NUM,O
273,Sentence: 11,для,ADP,O
274,Sentence: 11,Windows,PROPN,O
275,Sentence: 11,".,",PUNCT,O
276,Sentence: 12,-,PUNCT,O
277,Sentence: 12,Kaspersky,X,O
278,Sentence: 12,Anti-Virus,X,O
279,Sentence: 12,6.0,NUM,O
280,Sentence: 12,.,PUNCT,O
281,Sentence: 13,11,NUM,O
282,Sentence: 13,),PUNCT,O
283,Sentence: 13,определение,NOUN,O
284,Sentence: 13,угроз,NOUN,O
285,Sentence: 13,безопасности,NOUN,O
286,Sentence: 13,персональных,ADJ,O
287,Sentence: 13,данных,NOUN,O
288,Sentence: 13,при,ADP,O
289,Sentence: 13,их,PRON,O
290,Sentence: 13,обработке,NOUN,O
291,Sentence: 13,в,ADP,O
292,Sentence: 13,информационных,ADJ,O
293,Sentence: 13,системах,NOUN,O
294,Sentence: 13,персональных,ADJ,O
295,Sentence: 13,данных,NOUN,O
296,Sentence: 13,".,",PUNCT,O
297,Sentence: 14,12,NUM,O
298,Sentence: 14,),PUNCT,O
299,Sentence: 14,применение,NOUN,O
300,Sentence: 14,организационных,ADJ,O
301,Sentence: 14,и,CCONJ,O
302,Sentence: 14,технических,ADJ,O
303,Sentence: 14,мер,NOUN,O
304,Sentence: 14,по,ADP,O
305,Sentence: 14,обеспечению,NOUN,O
306,Sentence: 14,безопасности,NOUN,O
307,Sentence: 14,персональных,ADJ,O
308,Sentence: 14,данных,NOUN,O
309,Sentence: 14,при,ADP,O
310,Sentence: 14,их,PRON,O
311,Sentence: 14,обработке,NOUN,O
312,Sentence: 14,в,ADP,O
313,Sentence: 14,информационных,ADJ,O
314,Sentence: 14,системах,NOUN,O
315,Sentence: 14,персональных,ADJ,O
316,Sentence: 14,данных,NOUN,O
317,Sentence: 14,",",PUNCT,O
318,Sentence: 14,необходимых,ADJ,O
319,Sentence: 14,для,ADP,O
320,Sentence: 14,выполнения,NOUN,O
321,Sentence: 14,требований,NOUN,O
322,Sentence: 14,к,ADP,O
323,Sentence: 14,защите,NOUN,O
324,Sentence: 14,персональных,ADJ,O
325,Sentence: 14,данных,NOUN,O
326,Sentence: 14,",",PUNCT,O
327,Sentence: 14,исполнение,NOUN,O
328,Sentence: 14,которых,PRON,O
329,Sentence: 14,обеспечивает,VERB,O
330,Sentence: 14,установленные,VERB,O
331,Sentence: 14,Правительством,PROPN,O
332,Sentence: 14,Российской,ADJ,O
333,Sentence: 14,Федерации,PROPN,O
334,Sentence: 14,уровни,NOUN,O
335,Sentence: 14,защищенности,NOUN,O
336,Sentence: 14,персональных,ADJ,O
337,Sentence: 14,данных,NOUN,O
338,Sentence: 14,".,",PUNCT,O
339,Sentence: 15,13,NUM,O
340,Sentence: 15,),PUNCT,O
341,Sentence: 15,применение,NOUN,O
342,Sentence: 15,прошедших,VERB,O
343,Sentence: 15,в,ADP,O
344,Sentence: 15,установленном,VERB,O
345,Sentence: 15,порядке,NOUN,O
346,Sentence: 15,процедур,NOUN,O
347,Sentence: 15,оценки,NOUN,O
348,Sentence: 15,соответствия,NOUN,O
349,Sentence: 15,средств,NOUN,O
350,Sentence: 15,защиты,NOUN,O
351,Sentence: 15,информации,NOUN,O
352,Sentence: 15,".,",PUNCT,O
353,Sentence: 16,14,NUM,O
354,Sentence: 16,),PUNCT,O
355,Sentence: 16,оценка,NOUN,O
356,Sentence: 16,эффективности,NOUN,O
357,Sentence: 16,принимаемых,VERB,O
358,Sentence: 16,мер,NOUN,O
359,Sentence: 16,по,ADP,O
360,Sentence: 16,обеспечению,NOUN,O
361,Sentence: 16,безопасности,NOUN,O
362,Sentence: 16,персональных,ADJ,O
363,Sentence: 16,данных,NOUN,O
364,Sentence: 16,до,ADP,O
365,Sentence: 16,ввода,NOUN,O
366,Sentence: 16,в,ADP,O
367,Sentence: 16,эксплуатацию,NOUN,O
368,Sentence: 16,информационной,ADJ,O
369,Sentence: 16,системы,NOUN,O
370,Sentence: 16,персональных,ADJ,O
371,Sentence: 16,данных,NOUN,O
372,Sentence: 16,".,",PUNCT,O
373,Sentence: 17,15,NUM,O
374,Sentence: 17,),PUNCT,O
375,Sentence: 17,учет,NOUN,O
376,Sentence: 17,машинных,ADJ,O
377,Sentence: 17,носителей,NOUN,O
378,Sentence: 17,персональных,ADJ,O
379,Sentence: 17,данных,NOUN,O
380,Sentence: 17,".,",PUNCT,O
381,Sentence: 18,16,NUM,O
382,Sentence: 18,),PUNCT,O
383,Sentence: 18,обнаружение,NOUN,O
384,Sentence: 18,фактов,NOUN,O
385,Sentence: 18,несанкционированного,ADJ,O
386,Sentence: 18,доступа,NOUN,O
387,Sentence: 18,к,ADP,O
388,Sentence: 18,персональным,ADJ,O
389,Sentence: 18,данным,NOUN,O
390,Sentence: 18,и,CCONJ,O
391,Sentence: 18,принятие,NOUN,O
392,Sentence: 18,мер,NOUN,O
393,Sentence: 18,".,",PUNCT,O
394,Sentence: 19,17,ADJ,O
395,Sentence: 19,),PUNCT,O
396,Sentence: 19,восстановление,NOUN,O
397,Sentence: 19,персональных,ADJ,O
398,Sentence: 19,данных,NOUN,O
399,Sentence: 19,",",PUNCT,O
400,Sentence: 19,модифицированных,VERB,O
401,Sentence: 19,или,CCONJ,O
402,Sentence: 19,уничтоженных,VERB,O
403,Sentence: 19,вследствие,ADP,O
404,Sentence: 19,несанкционированного,ADJ,O
405,Sentence: 19,доступа,NOUN,O
406,Sentence: 19,к,ADP,O
407,Sentence: 19,ним,PRON,O
408,Sentence: 19,".,",PUNCT,O
409,Sentence: 20,18,NUM,O
410,Sentence: 20,),PUNCT,O
411,Sentence: 20,установление,NOUN,O
412,Sentence: 20,правил,NOUN,O
413,Sentence: 20,доступа,NOUN,O
414,Sentence: 20,к,ADP,O
415,Sentence: 20,персональным,ADJ,O
416,Sentence: 20,данным,NOUN,O
417,Sentence: 20,",",PUNCT,O
418,Sentence: 20,обрабатываемым,VERB,O
419,Sentence: 20,в,ADP,O
420,Sentence: 20,информационной,ADJ,O
421,Sentence: 20,системе,NOUN,O
422,Sentence: 20,персональных,ADJ,O
423,Sentence: 20,данных,NOUN,O
424,Sentence: 20,",",PUNCT,O
425,Sentence: 20,а,CCONJ,O
426,Sentence: 20,также,ADV,O
427,Sentence: 20,обеспечение,NOUN,O
428,Sentence: 20,регистрации,NOUN,O
429,Sentence: 20,и,CCONJ,O
430,Sentence: 20,учета,NOUN,O
431,Sentence: 20,всех,DET,O
432,Sentence: 20,действий,NOUN,O
433,Sentence: 20,",",PUNCT,O
434,Sentence: 20,совершаемых,VERB,O
435,Sentence: 20,с,ADP,O
436,Sentence: 20,персональными,ADJ,O
437,Sentence: 20,данными,NOUN,O
438,Sentence: 20,в,ADP,O
439,Sentence: 20,информационной,ADJ,O
440,Sentence: 20,системе,NOUN,O
441,Sentence: 20,персональных,ADJ,O
442,Sentence: 20,данных,NOUN,O
443,Sentence: 20,".,",PUNCT,O
444,Sentence: 21,19,ADJ,O
445,Sentence: 21,),PUNCT,O
446,Sentence: 21,контроль,NOUN,O
447,Sentence: 21,за,ADP,O
448,Sentence: 21,принимаемыми,ADJ,O
449,Sentence: 21,мерами,NOUN,O
450,Sentence: 21,по,ADP,O
451,Sentence: 21,обеспечению,NOUN,O
452,Sentence: 21,безопасности,NOUN,O
453,Sentence: 21,персональных,ADJ,O
454,Sentence: 21,данных,NOUN,O
455,Sentence: 21,и,CCONJ,O
456,Sentence: 21,уровня,NOUN,O
457,Sentence: 21,защищенности,NOUN,O
458,Sentence: 21,информационных,ADJ,O
459,Sentence: 21,систем,NOUN,O
460,Sentence: 21,персональных,ADJ,O
461,Sentence: 21,данных,NOUN,O
462,Sentence: 21,.,PUNCT,O
